"tree no preselect"
"Total seconds"; "192"
"Final accuracy"; "0.980631"
"Seconds"; "1"; "2"; "3"; "4"; "5"; "6"; "7"; "8"; "9"; "10"; "11"; "12"; "13"; "14"; "15"; "16"; "17"; "18"; "19"; "20"; "21"; "22"; "23"; "24"; "25"; "26"; "27"; "28"; "29"; "30"; "31"; "32"; "33"; "34"; "35"; "36"; "37"; "38"; "39"; "40"; "41"; "42"; "43"; "44"; "45"; "46"; "47"; "48"; "49"; "50"; "51"; "52"; "53"; "54"; "55"; "56"; "57"; "58"; "59"; "60"; "61"; "62"; "63"; "64"; "65"; "66"; "67"; "68"; "69"; "70"; "71"; "72"; "73"; "74"; "75"; "76"; "77"; "78"; "79"; "80"; "81"; "82"; "83"; "84"; "85"; "86"; "87"; "88"; "89"; "90"; "91"; "92"; "93"; "94"; "95"; "96"; "97"; "98"; "99"; "100"; "101"; "102"; "103"; "104"; "105"; "106"; "107"; "108"; "109"; "110"; "111"; "112"; "113"; "114"; "115"; "116"; "117"; "118"; "119"; "120"; "121"; "122"; "123"; "124"; "125"; "126"; "127"; "128"; "129"; "130"; "131"; "132"; "133"; "134"; "135"; "136"; "137"; "138"; "139"; "140"; "141"; "142"; "143"; "144"; "145"; "146"; "147"; "148"; "149"; "150"; "151"; "152"; "153"; "154"; "155"; "156"; "157"; "158"; "159"; "160"; "161"; "162"; "163"; "164"; "165"; "166"; "167"; "168"; "169"; "170"; "171"; "172"; "173"; "174"; "175"; "176"; "177"; "178"; "179"; "180"; "181"; "182"; "183"; "184"; "185"; "186"; "187"; "188"; "189"; "190"; "191"; "192"
"Acurracy"; "0"; "0"; "0"; "0"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.0173156"; "0.96101"; "0.96101"; "0.96101"; "0.96101"; "0.96101"; "0.96101"; "0.96101"; "0.96101"; "0.96101"; "0.96101"; "0.962032"; "0.964613"; "0.965614"; "0.963631"; "0.963631"; "0.958402"; "0.957377"; "0.9614"; "0.95676"; "0.956557"; "0.956557"; "0.956557"; "0.956557"; "0.956557"; "0.956557"; "0.956557"; "0.956557"; "0.956557"; "0.956557"; "0.956557"; "0.956557"; "0.956557"; "0.956557"; "0.956557"; "0.956557"; "0.95719"; "0.962109"; "0.963162"; "0.96391"; "0.964515"; "0.964687"; "0.966876"; "0.966876"; "0.967603"; "0.967603"; "0.968044"; "0.967862"; "0.967984"; "0.968135"; "0.962842"; "0.962842"; "0.962842"; "0.962842"; "0.962842"; "0.962842"; "0.962842"; "0.964451"; "0.964451"; "0.964451"; "0.967993"; "0.967993"; "0.967993"; "0.968088"; "0.968088"; "0.968088"; "0.968088"; "0.968088"; "0.968088"; "0.968088"; "0.968088"; "0.968569"; "0.968841"; "0.969486"; "0.969587"; "0.970035"; "0.970326"; "0.970326"; "0.970466"; "0.969699"; "0.968603"; "0.96826"; "0.96796"; "0.967892"; "0.967892"; "0.967892"; "0.967892"; "0.967892"; "0.967892"; "0.970195"; "0.970195"; "0.970195"; "0.970344"; "0.970344"; "0.970344"; "0.970344"; "0.970344"; "0.970344"; "0.970344"; "0.970344"; "0.970344"; "0.970344"; "0.970344"; "0.970344"; "0.970344"; "0.970344"; "0.970344"; "0.970344"; "0.970979"; "0.97182"; "0.972077"; "0.972515"; "0.973206"; "0.973798"; "0.974647"; "0.974964"; "0.975205"; "0.975944"; "0.976037"; "0.976037"; "0.976291"; "0.976609"; "0.976987"; "0.977712"; "0.977792"; "0.978046"; "0.978069"; "0.978857"; "0.979155"; "0.979938"; "0.979968"; "0.979968"; "0.980631"
"Precision"; "0"; "0"; "0"; "0"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.00873341"; "0.998819"; "0.998819"; "0.998819"; "0.998819"; "0.998819"; "0.998819"; "0.998819"; "0.998819"; "0.998819"; "0.998819"; "0.997675"; "0.996015"; "0.996015"; "0.991611"; "0.991611"; "0.996015"; "0.996015"; "0.990639"; "0.996015"; "0.996015"; "0.996015"; "0.996015"; "0.996015"; "0.996015"; "0.996015"; "0.996015"; "0.996015"; "0.996015"; "0.996015"; "0.996015"; "0.996015"; "0.996015"; "0.996015"; "0.996015"; "0.996015"; "0.996015"; "0.996015"; "0.993444"; "0.993321"; "0.993321"; "0.993308"; "0.993308"; "0.993308"; "0.993026"; "0.993026"; "0.993026"; "0.990934"; "0.990934"; "0.990934"; "0.979458"; "0.979458"; "0.979458"; "0.979458"; "0.979458"; "0.979458"; "0.979458"; "0.984464"; "0.984464"; "0.984464"; "0.99214"; "0.99214"; "0.99214"; "0.994625"; "0.994625"; "0.994625"; "0.994625"; "0.994625"; "0.994625"; "0.994625"; "0.994625"; "0.994625"; "0.9946"; "0.9946"; "0.994096"; "0.994096"; "0.994096"; "0.994096"; "0.994096"; "0.99257"; "0.990037"; "0.989323"; "0.988683"; "0.988548"; "0.988548"; "0.988548"; "0.988548"; "0.988548"; "0.988548"; "0.993801"; "0.993801"; "0.993801"; "0.994096"; "0.994096"; "0.994096"; "0.994096"; "0.994096"; "0.994096"; "0.994096"; "0.994096"; "0.994096"; "0.994096"; "0.994096"; "0.994096"; "0.994096"; "0.994096"; "0.994096"; "0.994096"; "0.994096"; "0.994096"; "0.994096"; "0.994096"; "0.994096"; "0.994083"; "0.993985"; "0.993973"; "0.993936"; "0.993333"; "0.993272"; "0.993272"; "0.993272"; "0.993222"; "0.992964"; "0.9923"; "0.992152"; "0.992115"; "0.992115"; "0.991759"; "0.991205"; "0.990479"; "0.990479"; "0.990479"; "0.988659"
"Recall"; "0"; "0"; "0"; "0"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "1"; "0.925958"; "0.925958"; "0.925958"; "0.925958"; "0.925958"; "0.925958"; "0.925958"; "0.925958"; "0.925958"; "0.925958"; "0.928849"; "0.935131"; "0.937014"; "0.937188"; "0.937188"; "0.923527"; "0.921624"; "0.933837"; "0.920482"; "0.920106"; "0.920106"; "0.920106"; "0.920106"; "0.920106"; "0.920106"; "0.920106"; "0.920106"; "0.920106"; "0.920106"; "0.920106"; "0.920106"; "0.920106"; "0.920106"; "0.920106"; "0.920106"; "0.921278"; "0.930435"; "0.934671"; "0.936191"; "0.937332"; "0.937669"; "0.941814"; "0.941814"; "0.943449"; "0.943449"; "0.944288"; "0.94584"; "0.946073"; "0.946362"; "0.94678"; "0.94678"; "0.94678"; "0.94678"; "0.94678"; "0.94678"; "0.94678"; "0.945235"; "0.945235"; "0.945235"; "0.944993"; "0.944993"; "0.944993"; "0.94293"; "0.94293"; "0.94293"; "0.94293"; "0.94293"; "0.94293"; "0.94293"; "0.94293"; "0.943843"; "0.944382"; "0.945608"; "0.946257"; "0.947111"; "0.947667"; "0.947667"; "0.947933"; "0.947857"; "0.948077"; "0.948075"; "0.948088"; "0.948081"; "0.948081"; "0.948081"; "0.948081"; "0.948081"; "0.948081"; "0.947685"; "0.947685"; "0.947685"; "0.9477"; "0.9477"; "0.9477"; "0.9477"; "0.9477"; "0.9477"; "0.9477"; "0.9477"; "0.9477"; "0.9477"; "0.9477"; "0.9477"; "0.9477"; "0.9477"; "0.9477"; "0.9477"; "0.948913"; "0.95052"; "0.951012"; "0.951852"; "0.953177"; "0.954324"; "0.956047"; "0.956669"; "0.957167"; "0.959154"; "0.959391"; "0.959391"; "0.959881"; "0.960541"; "0.961516"; "0.963546"; "0.963841"; "0.964369"; "0.964416"; "0.966287"; "0.967394"; "0.969619"; "0.969678"; "0.969678"; "0.972733"
"Tree (preselection)"
"Total seconds"; "254"
"Final accuracy"; "0.980019"
"Seconds"; "1"; "2"; "3"; "4"; "5"; "6"; "7"; "8"; "9"; "10"; "11"; "12"; "13"; "14"; "15"; "16"; "17"; "18"; "19"; "20"; "21"; "22"; "23"; "24"; "25"; "26"; "27"; "28"; "29"; "30"; "31"; "32"; "33"; "34"; "35"; "36"; "37"; "38"; "39"; "40"; "41"; "42"; "43"; "44"; "45"; "46"; "47"; "48"; "49"; "50"; "51"; "52"; "53"; "54"; "55"; "56"; "57"; "58"; "59"; "60"; "61"; "62"; "63"; "64"; "65"; "66"; "67"; "68"; "69"; "70"; "71"; "72"; "73"; "74"; "75"; "76"; "77"; "78"; "79"; "80"; "81"; "82"; "83"; "84"; "85"; "86"; "87"; "88"; "89"; "90"; "91"; "92"; "93"; "94"; "95"; "96"; "97"; "98"; "99"; "100"; "101"; "102"; "103"; "104"; "105"; "106"; "107"; "108"; "109"; "110"; "111"; "112"; "113"; "114"; "115"; "116"; "117"; "118"; "119"; "120"; "121"; "122"; "123"; "124"; "125"; "126"; "127"; "128"; "129"; "130"; "131"; "132"; "133"; "134"; "135"; "136"; "137"; "138"; "139"; "140"; "141"; "142"; "143"; "144"; "145"; "146"; "147"; "148"; "149"; "150"; "151"; "152"; "153"; "154"; "155"; "156"; "157"; "158"; "159"; "160"; "161"; "162"; "163"; "164"; "165"; "166"; "167"; "168"; "169"; "170"; "171"; "172"; "173"; "174"; "175"; "176"; "177"; "178"; "179"; "180"; "181"; "182"; "183"; "184"; "185"; "186"; "187"; "188"; "189"; "190"; "191"; "192"; "193"; "194"; "195"; "196"; "197"; "198"; "199"; "200"; "201"; "202"; "203"; "204"; "205"; "206"; "207"; "208"; "209"; "210"; "211"; "212"; "213"; "214"; "215"; "216"; "217"; "218"; "219"; "220"; "221"; "222"; "223"; "224"; "225"; "226"; "227"; "228"; "229"; "230"; "231"; "232"; "233"; "234"; "235"; "236"; "237"; "238"; "239"; "240"; "241"; "242"; "243"; "244"; "245"; "246"; "247"; "248"; "249"; "250"; "251"; "252"; "253"; "254"
"Acurracy"; "0.947111"; "0.947111"; "0.947111"; "0.947111"; "0.947111"; "0.947111"; "0.950346"; "0.951091"; "0.953118"; "0.956591"; "0.956318"; "0.956162"; "0.957964"; "0.959574"; "0.961914"; "0.958129"; "0.966173"; "0.966774"; "0.966786"; "0.966786"; "0.966786"; "0.966786"; "0.966786"; "0.966786"; "0.966786"; "0.966786"; "0.970738"; "0.97088"; "0.972649"; "0.972775"; "0.972729"; "0.974559"; "0.975654"; "0.976015"; "0.976409"; "0.976318"; "0.976383"; "0.976232"; "0.976232"; "0.976393"; "0.976541"; "0.976541"; "0.976684"; "0.974213"; "0.969327"; "0.96802"; "0.972519"; "0.976511"; "0.976561"; "0.977376"; "0.977376"; "0.973116"; "0.973176"; "0.972328"; "0.969588"; "0.973439"; "0.975301"; "0.975453"; "0.975453"; "0.975453"; "0.975453"; "0.975285"; "0.974221"; "0.974221"; "0.974043"; "0.973878"; "0.973878"; "0.974259"; "0.974539"; "0.974911"; "0.975098"; "0.975237"; "0.975189"; "0.974986"; "0.97507"; "0.97507"; "0.97507"; "0.975094"; "0.9751"; "0.975152"; "0.975236"; "0.975296"; "0.975296"; "0.975403"; "0.975309"; "0.975147"; "0.97509"; "0.97509"; "0.97509"; "0.97519"; "0.975184"; "0.975568"; "0.975556"; "0.976056"; "0.976169"; "0.9764"; "0.97705"; "0.977563"; "0.977613"; "0.977338"; "0.977344"; "0.977209"; "0.977071"; "0.977095"; "0.977118"; "0.977118"; "0.977125"; "0.977319"; "0.977619"; "0.977592"; "0.977552"; "0.977573"; "0.97761"; "0.977651"; "0.977651"; "0.977651"; "0.977651"; "0.977716"; "0.977734"; "0.977734"; "0.97786"; "0.977653"; "0.978264"; "0.978274"; "0.978274"; "0.976448"; "0.973618"; "0.972714"; "0.974413"; "0.975227"; "0.976171"; "0.976793"; "0.976793"; "0.976793"; "0.97679"; "0.976808"; "0.976808"; "0.976808"; "0.976958"; "0.976831"; "0.976831"; "0.977227"; "0.977321"; "0.977335"; "0.97717"; "0.97717"; "0.97717"; "0.977459"; "0.978254"; "0.978461"; "0.978657"; "0.978686"; "0.978686"; "0.978333"; "0.978525"; "0.978743"; "0.978743"; "0.978755"; "0.978718"; "0.978348"; "0.977979"; "0.978467"; "0.978474"; "0.978474"; "0.978054"; "0.978104"; "0.97848"; "0.97848"; "0.97848"; "0.97848"; "0.977916"; "0.977916"; "0.97821"; "0.978223"; "0.978323"; "0.978311"; "0.978462"; "0.978462"; "0.977459"; "0.97808"; "0.97808"; "0.977603"; "0.977917"; "0.978174"; "0.978174"; "0.978174"; "0.978174"; "0.978174"; "0.978174"; "0.978174"; "0.978174"; "0.978258"; "0.978312"; "0.978312"; "0.97822"; "0.978321"; "0.978465"; "0.978439"; "0.978253"; "0.978451"; "0.978494"; "0.978494"; "0.978553"; "0.978439"; "0.97832"; "0.978175"; "0.978345"; "0.978405"; "0.978392"; "0.978392"; "0.978481"; "0.978535"; "0.978589"; "0.978604"; "0.978725"; "0.978749"; "0.978971"; "0.979092"; "0.979158"; "0.979163"; "0.979163"; "0.979163"; "0.979163"; "0.979163"; "0.979217"; "0.979235"; "0.979259"; "0.979259"; "0.979259"; "0.979418"; "0.979538"; "0.979559"; "0.979399"; "0.979445"; "0.979564"; "0.979588"; "0.979657"; "0.979664"; "0.979681"; "0.979764"; "0.979883"; "0.979864"; "0.97978"; "0.979748"; "0.979654"; "0.979654"; "0.979584"; "0.979625"; "0.979751"; "0.979872"; "0.979926"; "0.979929"; "0.979971"; "0.980019"
"Precision"; "0.999373"; "0.999373"; "0.999373"; "0.999373"; "0.999373"; "0.999373"; "0.999373"; "0.999373"; "0.999287"; "0.995215"; "0.994637"; "0.99428"; "0.993038"; "0.993001"; "0.992903"; "0.985006"; "0.984969"; "0.984969"; "0.984969"; "0.984969"; "0.984969"; "0.984969"; "0.984969"; "0.984969"; "0.984969"; "0.984969"; "0.992792"; "0.991845"; "0.991648"; "0.991094"; "0.990922"; "0.990442"; "0.990295"; "0.989065"; "0.988671"; "0.988081"; "0.988081"; "0.987736"; "0.987736"; "0.987736"; "0.987736"; "0.987736"; "0.987736"; "0.98214"; "0.972385"; "0.969556"; "0.978326"; "0.986174"; "0.986273"; "0.987884"; "0.987884"; "0.97888"; "0.97888"; "0.977219"; "0.971783"; "0.979618"; "0.983591"; "0.983972"; "0.983972"; "0.983972"; "0.983972"; "0.983419"; "0.981291"; "0.981291"; "0.980639"; "0.980221"; "0.980221"; "0.980221"; "0.980221"; "0.980098"; "0.979458"; "0.978314"; "0.977822"; "0.977121"; "0.977121"; "0.977121"; "0.977121"; "0.977121"; "0.977121"; "0.977059"; "0.976826"; "0.976826"; "0.976826"; "0.976309"; "0.976125"; "0.975657"; "0.97551"; "0.97551"; "0.97551"; "0.976407"; "0.977379"; "0.97888"; "0.97936"; "0.981525"; "0.981746"; "0.982201"; "0.983726"; "0.984784"; "0.984883"; "0.984046"; "0.984058"; "0.984169"; "0.983579"; "0.983579"; "0.983579"; "0.983579"; "0.983591"; "0.983197"; "0.983788"; "0.983665"; "0.98321"; "0.982263"; "0.982841"; "0.982521"; "0.982521"; "0.982521"; "0.982521"; "0.982521"; "0.982521"; "0.982521"; "0.982521"; "0.982115"; "0.982103"; "0.981992"; "0.981992"; "0.978363"; "0.972803"; "0.971044"; "0.974353"; "0.975977"; "0.977822"; "0.979052"; "0.979052"; "0.979052"; "0.979409"; "0.979446"; "0.979446"; "0.979446"; "0.979446"; "0.979114"; "0.979114"; "0.980196"; "0.980381"; "0.980184"; "0.979802"; "0.979802"; "0.979802"; "0.980368"; "0.98193"; "0.982336"; "0.982804"; "0.982779"; "0.982779"; "0.982804"; "0.982804"; "0.982656"; "0.982656"; "0.982656"; "0.982582"; "0.981844"; "0.981119"; "0.982078"; "0.98209"; "0.98209"; "0.981254"; "0.981352"; "0.98209"; "0.98209"; "0.98209"; "0.98209"; "0.980971"; "0.980971"; "0.981549"; "0.981574"; "0.980959"; "0.980934"; "0.981291"; "0.981291"; "0.97931"; "0.980528"; "0.980528"; "0.979581"; "0.980196"; "0.9807"; "0.9807"; "0.9807"; "0.9807"; "0.9807"; "0.9807"; "0.9807"; "0.9807"; "0.9807"; "0.9807"; "0.9807"; "0.980356"; "0.980319"; "0.980282"; "0.980221"; "0.980233"; "0.980221"; "0.980221"; "0.980221"; "0.980208"; "0.979925"; "0.979433"; "0.979101"; "0.97947"; "0.97947"; "0.979397"; "0.979397"; "0.979347"; "0.979347"; "0.979347"; "0.979224"; "0.979224"; "0.979224"; "0.979224"; "0.979224"; "0.979224"; "0.979175"; "0.979175"; "0.979175"; "0.979175"; "0.979175"; "0.979175"; "0.979175"; "0.979175"; "0.979175"; "0.979175"; "0.979569"; "0.979839"; "0.979962"; "0.980085"; "0.979999"; "0.979938"; "0.979925"; "0.980073"; "0.980085"; "0.980356"; "0.980565"; "0.980528"; "0.980467"; "0.980171"; "0.980085"; "0.979901"; "0.979901"; "0.979716"; "0.979655"; "0.979655"; "0.979655"; "0.979655"; "0.979495"; "0.97947"; "0.97947"
"Recall"; "0.900043"; "0.900043"; "0.900043"; "0.900043"; "0.900043"; "0.900043"; "0.905904"; "0.90726"; "0.911027"; "0.920853"; "0.920842"; "0.920858"; "0.925284"; "0.928324"; "0.932802"; "0.93268"; "0.948082"; "0.94924"; "0.949262"; "0.949262"; "0.949262"; "0.949262"; "0.949262"; "0.949262"; "0.949262"; "0.949262"; "0.949642"; "0.950783"; "0.954364"; "0.95512"; "0.955192"; "0.959177"; "0.961439"; "0.963305"; "0.964446"; "0.964831"; "0.964959"; "0.964993"; "0.964993"; "0.965307"; "0.965597"; "0.965597"; "0.965876"; "0.966412"; "0.966288"; "0.966489"; "0.966779"; "0.967035"; "0.967038"; "0.96709"; "0.96709"; "0.96742"; "0.967538"; "0.967485"; "0.967403"; "0.967338"; "0.96715"; "0.967081"; "0.967081"; "0.967081"; "0.967081"; "0.967285"; "0.967251"; "0.967251"; "0.967536"; "0.967616"; "0.967616"; "0.968369"; "0.968922"; "0.969779"; "0.970777"; "0.972179"; "0.97257"; "0.972861"; "0.973028"; "0.973028"; "0.973028"; "0.973075"; "0.973087"; "0.973252"; "0.973652"; "0.973771"; "0.973771"; "0.974499"; "0.974494"; "0.974638"; "0.97467"; "0.97467"; "0.97467"; "0.973975"; "0.972999"; "0.972278"; "0.971781"; "0.970648"; "0.970654"; "0.970667"; "0.970464"; "0.970448"; "0.970451"; "0.970721"; "0.970721"; "0.970347"; "0.970648"; "0.970695"; "0.970742"; "0.970742"; "0.970743"; "0.97151"; "0.971527"; "0.971594"; "0.971959"; "0.972928"; "0.972434"; "0.972828"; "0.972828"; "0.972828"; "0.972828"; "0.972959"; "0.972994"; "0.972994"; "0.973243"; "0.973232"; "0.974455"; "0.974583"; "0.974583"; "0.974539"; "0.974434"; "0.974388"; "0.974473"; "0.974479"; "0.974526"; "0.974545"; "0.974545"; "0.974545"; "0.974184"; "0.974185"; "0.974185"; "0.974185"; "0.974483"; "0.974558"; "0.974558"; "0.974276"; "0.974281"; "0.974502"; "0.974552"; "0.974552"; "0.974552"; "0.974566"; "0.974606"; "0.974616"; "0.974544"; "0.974627"; "0.974627"; "0.973903"; "0.974283"; "0.974862"; "0.974862"; "0.974886"; "0.974884"; "0.974877"; "0.974859"; "0.974883"; "0.974883"; "0.974883"; "0.974874"; "0.974877"; "0.974895"; "0.974895"; "0.974895"; "0.974895"; "0.974879"; "0.974879"; "0.974894"; "0.974894"; "0.975702"; "0.975701"; "0.97565"; "0.97565"; "0.975614"; "0.975644"; "0.975644"; "0.975633"; "0.975648"; "0.97566"; "0.97566"; "0.97566"; "0.97566"; "0.97566"; "0.97566"; "0.97566"; "0.97566"; "0.975827"; "0.975935"; "0.975935"; "0.976094"; "0.976332"; "0.976654"; "0.976665"; "0.976282"; "0.976689"; "0.976772"; "0.976772"; "0.976904"; "0.976957"; "0.97721"; "0.97725"; "0.977223"; "0.977342"; "0.977389"; "0.977389"; "0.977616"; "0.977724"; "0.977832"; "0.977985"; "0.978226"; "0.978274"; "0.978719"; "0.978959"; "0.979092"; "0.979151"; "0.979151"; "0.979151"; "0.979151"; "0.979151"; "0.979259"; "0.979296"; "0.979344"; "0.979344"; "0.979344"; "0.979268"; "0.979237"; "0.979155"; "0.978713"; "0.978891"; "0.979191"; "0.979251"; "0.979242"; "0.979242"; "0.979007"; "0.978964"; "0.979239"; "0.979262"; "0.979388"; "0.979411"; "0.979407"; "0.979407"; "0.979451"; "0.979595"; "0.979848"; "0.980089"; "0.980197"; "0.980363"; "0.980471"; "0.980568"
